strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_4d_close,DJT,2024-05-21,48.1848,47.84,0.3448,2024-05-21,47.8352,same_day_stop_loss_red_candle,207,9974.26,-72.37,-0.007255,-1.0139,-17.3274,0.595,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=1.0; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,IONS,2025-12-11,78.6379,77.79,0.8479,2025-12-16,77.7822,stop_loss,135,10616.11,-115.51,-0.010881,-1.0092,-1.743,2.786,3,93.0,entry=rsi2_next_open; setup_rsi2=1.48; raw_entry=open:78.6300; slippage_bps=1.0; decision_date=2025-12-10 00:00:00; filter_close=78.6300; filter_ma50=74.1274; filter_avg_value_10=168.73; filter_adr20=3.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,WGS,2025-12-16,148.7449,148.7,0.0449,2025-12-16,148.6851,same_day_stop_loss_red_candle,71,10560.89,-4.24,-0.000402,-1.3314,-239.2344,44.6858,0,92.0,entry=rsi2_next_open; setup_rsi2=2.58; raw_entry=open:148.7300; slippage_bps=1.0; decision_date=2025-12-15 00:00:00; filter_close=150.6100; filter_ma50=138.9601; filter_avg_value_10=63.25; filter_adr20=5.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,INSM,2025-12-11,190.259,189.59,0.669,2025-12-17,198.4402,hold_4d_close,55,10464.25,449.96,0.043,12.2283,-0.7309,22.377,4,92.0,entry=rsi2_next_open; setup_rsi2=0.69; raw_entry=open:190.2400; slippage_bps=1.0; decision_date=2025-12-10 00:00:00; filter_close=189.8500; filter_ma50=182.3344; filter_avg_value_10=428.18; filter_adr20=3.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ARQT,2025-12-15,29.2029,28.3,0.9029,2025-12-17,28.2972,stop_loss,364,10629.86,-329.69,-0.031016,-1.0031,-1.2769,0.329,2,96.0,entry=rsi2_next_open; setup_rsi2=3.38; raw_entry=open:29.2000; slippage_bps=1.0; decision_date=2025-12-12 00:00:00; filter_close=29.0200; filter_ma50=25.0490; filter_avg_value_10=58.45; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ARQT,2025-12-17,28.5829,28.37,0.2129,2025-12-17,28.3672,same_day_stop_loss_red_candle,371,10604.24,-80.02,-0.007546,-1.0133,-2.5034,0.5034,0,95.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:28.5800; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=28.5300; filter_ma50=25.4050; filter_avg_value_10=63.71; filter_adr20=4.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,AMKR,2025-12-17,40.9057,39.0452,1.8605,2025-12-17,39.0413,same_day_stop_loss_red_candle,259,10594.58,-482.89,-0.045579,-1.0021,-1.2414,0.1051,0,94.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:40.9016; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=40.2030; filter_ma50=35.0176; filter_avg_value_10=185.76; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PUMP,2025-12-17,9.631,9.32,0.311,2025-12-17,9.3191,same_day_stop_loss_red_candle,1103,10622.95,-344.02,-0.032385,-1.003,-2.7044,0.2542,0,92.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:9.6300; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=9.5200; filter_ma50=8.8318; filter_avg_value_10=28.38; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SVRA,2025-12-18,6.2406,5.95,0.2906,2025-12-18,5.9494,same_day_stop_loss_red_candle,1702,10621.54,-495.65,-0.046665,-1.002,-1.1032,0.1011,0,97.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:6.2400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=6.1100; filter_ma50=4.7946; filter_avg_value_10=30.89; filter_adr20=8.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NRIX,2025-12-18,18.2418,17.97,0.2718,2025-12-18,17.9682,same_day_stop_loss_red_candle,582,10616.74,-159.25,-0.015,-1.0066,-2.9498,1.4648,0,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:18.2400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=18.2100; filter_ma50=14.0115; filter_avg_value_10=45.14; filter_adr20=7.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ARQT,2025-12-18,28.5429,28.05,0.4929,2025-12-18,28.0472,same_day_stop_loss_red_candle,371,10589.4,-183.89,-0.017365,-1.0057,-2.0246,0.7246,0,94.0,entry=rsi2_next_open; setup_rsi2=0.65; raw_entry=open:28.5400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=28.3400; filter_ma50=25.5604; filter_avg_value_10=62.24; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,RCUS,2025-12-15,21.5122,20.35,1.1622,2025-12-19,21.9778,hold_4d_close,494,10627.0,230.03,0.021646,0.4007,-0.6042,1.0178,4,95.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:21.5100; slippage_bps=1.0; decision_date=2025-12-12 00:00:00; filter_close=21.5300; filter_ma50=20.1202; filter_avg_value_10=59.44; filter_adr20=6.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SVRA,2025-12-19,6.0706,5.92,0.1506,2025-12-22,5.9194,stop_loss,1753,10641.77,-265.05,-0.024907,-1.0039,-1.3984,2.7183,1,97.0,entry=rsi2_next_open; setup_rsi2=3.96; raw_entry=open:6.0700; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=6.0600; filter_ma50=4.8464; filter_avg_value_10=29.46; filter_adr20=7.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,VICR,2025-12-17,97.0997,91.25,5.8497,2025-12-23,108.9591,hold_4d_close,109,10583.87,1292.67,0.122136,2.0273,-0.3162,2.6002,4,95.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:97.0900; slippage_bps=1.0; decision_date=2025-12-16 00:00:00; filter_close=93.4500; filter_ma50=83.3782; filter_avg_value_10=31.34; filter_adr20=5.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,COHR,2025-12-18,178.7679,170.12,8.6479,2025-12-24,191.3509,hold_4d_close,59,10547.3,742.4,0.070387,1.455,-0.9433,2.1326,4,96.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:178.7500; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=170.4400; filter_ma50=146.3204; filter_avg_value_10=953.29; filter_adr20=7.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,GSAT,2025-12-18,58.3458,55.82,2.5258,2025-12-24,63.2437,hold_4d_close,181,10560.6,886.51,0.083945,1.9391,-0.7308,3.6638,4,95.0,entry=rsi2_next_open; setup_rsi2=2.72; raw_entry=open:58.3400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=56.9100; filter_ma50=55.2836; filter_avg_value_10=60.98; filter_adr20=6.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,VISN,2025-12-18,8.8673,8.5955,0.2717,2025-12-24,8.8264,hold_4d_close,1197,10614.1,-48.85,-0.004602,-0.1502,-0.6408,0.6792,4,95.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:8.8664; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=8.6712; filter_ma50=8.4198; filter_avg_value_10=37.38; filter_adr20=4.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,TER,2025-12-18,192.4388,182.0839,10.3549,2025-12-24,198.4272,hold_4d_close,55,10584.13,329.36,0.031118,0.5783,-0.3137,0.9152,4,94.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:192.4195; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=185.1326; filter_ma50=169.7500; filter_avg_value_10=591.75; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,AMKR,2025-12-18,40.7061,38.596,2.11,2025-12-24,40.678,hold_4d_close,260,10583.58,-7.31,-0.00069,-0.0133,-0.7777,0.4806,4,94.0,entry=rsi2_next_open; setup_rsi2=2.63; raw_entry=open:40.7020; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=38.7957; filter_ma50=35.2008; filter_avg_value_10=175.30; filter_adr20=5.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PRM,2025-12-18,27.9628,26.919,1.0438,2025-12-24,27.9572,hold_4d_close,379,10597.9,-2.12,-0.0002,-0.0054,-0.4338,0.6057,4,93.0,entry=rsi2_next_open; setup_rsi2=2.95; raw_entry=open:27.9600; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=27.6200; filter_ma50=25.0820; filter_avg_value_10=33.47; filter_adr20=3.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,MU,2025-12-18,256.3444,221.5074,34.8369,2025-12-24,286.4153,hold_4d_close,41,10510.12,1232.91,0.117307,0.8632,-0.3314,0.9392,4,92.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:256.3187; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=225.3343; filter_ma50=224.6722; filter_avg_value_10=5783.14; filter_adr20=5.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,U,2025-12-18,45.0045,43.63,1.3745,2025-12-24,45.4355,hold_4d_close,235,10576.06,101.27,0.009576,0.3135,-0.6872,2.012,4,91.0,entry=rsi2_next_open; setup_rsi2=3.06; raw_entry=open:45.0000; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=43.7800; filter_ma50=40.2332; filter_avg_value_10=396.70; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PUMP,2025-12-18,9.1409,8.79,0.3509,2025-12-24,9.3491,hold_4d_close,1159,10594.32,241.25,0.022771,0.5932,-0.8005,1.3083,4,90.0,entry=rsi2_next_open; setup_rsi2=1.55; raw_entry=open:9.1400; slippage_bps=1.0; decision_date=2025-12-17 00:00:00; filter_close=9.0400; filter_ma50=8.9038; filter_avg_value_10=28.86; filter_adr20=6.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NRIX,2025-12-19,18.0018,17.44,0.5618,2025-12-26,19.2981,hold_4d_close,591,10639.06,766.1,0.072008,2.3074,-0.1634,3.272,5,95.0,entry=rsi2_next_open; setup_rsi2=2.57; raw_entry=open:18.0000; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=18.0100; filter_ma50=14.1721; filter_avg_value_10=46.26; filter_adr20=6.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,RVMD,2025-12-19,77.5678,74.2,3.3678,2025-12-26,80.7419,hold_4d_close,137,10626.78,434.86,0.040921,0.9425,-0.3319,1.3072,5,94.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:77.5600; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=75.9600; filter_ma50=65.5163; filter_avg_value_10=207.66; filter_adr20=3.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ARQT,2025-12-19,27.9978,27.545,0.4528,2025-12-26,28.9671,hold_4d_close,380,10639.16,368.33,0.034621,2.1407,-0.3883,4.996,5,93.0,entry=rsi2_next_open; setup_rsi2=0.21; raw_entry=open:27.9950; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=27.7800; filter_ma50=25.6912; filter_avg_value_10=61.23; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,PTGX,2025-12-19,86.5887,84.11,2.4787,2025-12-26,88.7711,hold_4d_close,122,10563.82,266.26,0.025205,0.8805,-0.7176,1.3763,5,90.0,entry=rsi2_next_open; setup_rsi2=4.71; raw_entry=open:86.5800; slippage_bps=1.0; decision_date=2025-12-18 00:00:00; filter_close=85.7900; filter_ma50=82.9457; filter_avg_value_10=114.33; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SVRA,2025-12-22,5.9806,5.98,0.0006,2025-12-26,6.4494,hold_4d_close,1786,10681.35,837.2,0.07838,783.8742,-201.6687,1102.6787,4,96.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:5.9800; slippage_bps=1.0; decision_date=2025-12-19 00:00:00; filter_close=6.0500; filter_ma50=4.8990; filter_avg_value_10=32.71; filter_adr20=7.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,HLF,2025-12-23,13.6414,13.6,0.0414,2025-12-26,13.5986,stop_loss,783,10681.19,-33.45,-0.003132,-1.0329,-7.7692,15.4394,3,94.0,entry=rsi2_next_open; setup_rsi2=4.48; raw_entry=open:13.6400; slippage_bps=1.0; decision_date=2025-12-22 00:00:00; filter_close=13.6500; filter_ma50=10.5522; filter_avg_value_10=38.41; filter_adr20=4.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SLI,2025-12-29,4.6205,4.52,0.1005,2025-12-30,4.5195,stop_loss,2312,10682.51,-233.31,-0.021841,-1.0045,-1.6968,1.8867,1,94.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:4.6200; slippage_bps=1.0; decision_date=2025-12-26 00:00:00; filter_close=4.5500; filter_ma50=4.1668; filter_avg_value_10=25.48; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,OLMA,2025-12-30,25.4925,25.39,0.1025,2025-12-30,25.3875,same_day_stop_loss_red_candle,419,10681.38,-44.03,-0.004122,-1.0248,-5.0956,4.8508,0,99.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:25.4900; slippage_bps=1.0; decision_date=2025-12-29 00:00:00; filter_close=25.6400; filter_ma50=19.2108; filter_avg_value_10=73.67; filter_adr20=8.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,LMND,2025-12-30,71.3071,71.12,0.1871,2025-12-31,71.1129,stop_loss,149,10624.76,-28.94,-0.002724,-1.038,-8.6417,10.1152,1,90.0,entry=rsi2_next_open; setup_rsi2=4.54; raw_entry=open:71.3000; slippage_bps=1.0; decision_date=2025-12-29 00:00:00; filter_close=71.3200; filter_ma50=70.5044; filter_avg_value_10=175.51; filter_adr20=7.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,OLMA,2025-12-31,25.0625,24.97,0.0925,2025-12-31,24.9675,same_day_stop_loss_red_candle,426,10676.63,-40.47,-0.003791,-1.027,-2.081,7.54,0,99.0,entry=rsi2_next_open; setup_rsi2=0.92; raw_entry=open:25.0600; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=25.0700; filter_ma50=19.5250; filter_avg_value_10=63.24; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,KYMR,2025-12-31,77.6978,77.28,0.4178,2026-01-02,77.2723,stop_loss,137,10644.59,-58.29,-0.005476,-1.0185,-13.2674,2.6862,2,95.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:77.6900; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=78.1200; filter_ma50=69.7824; filter_avg_value_10=65.11; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SYRE,2025-12-31,31.7832,31.5,0.2832,2026-01-02,31.4969,stop_loss,336,10679.15,-96.21,-0.009009,-1.0111,-5.9086,5.3917,2,94.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:31.7800; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=31.8800; filter_ma50=27.8748; filter_avg_value_10=29.02; filter_adr20=5.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ORKA,2025-12-31,29.1229,28.15,0.9729,2026-01-02,28.1472,stop_loss,367,10688.11,-358.09,-0.033504,-1.0029,-1.6475,1.7341,2,94.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:29.1200; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=29.1200; filter_ma50=28.9356; filter_avg_value_10=29.52; filter_adr20=6.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,RIVN,2025-12-31,19.622,19.28,0.342,2026-01-02,19.2781,stop_loss,545,10693.97,-187.42,-0.017526,-1.0056,-2.1112,3.1817,2,91.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:19.6200; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=19.5900; filter_ma50=16.4622; filter_avg_value_10=863.62; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,COGT,2026-01-02,35.6436,34.182,1.4616,2026-01-02,34.1786,same_day_stop_loss_red_candle,299,10657.43,-438.03,-0.041101,-1.0023,-1.0698,0.1686,0,99.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:35.6400; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=35.5200; filter_ma50=31.5588; filter_avg_value_10=89.36; filter_adr20=5.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,MDB,2026-01-02,422.5422,418.69,3.8522,2026-01-02,418.6481,same_day_stop_loss_red_candle,25,10563.56,-97.35,-0.009216,-1.0109,-7.7986,0.2486,0,94.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:422.5000; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=419.6900; filter_ma50=375.8404; filter_avg_value_10=472.61; filter_adr20=2.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,APP,2026-01-02,683.4383,672.28,11.1583,2026-01-02,672.2128,same_day_stop_loss_red_candle,15,10251.57,-168.38,-0.016425,-1.006,-6.5295,0.0055,0,91.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:683.3700; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=673.8200; filter_ma50=633.6743; filter_avg_value_10=2114.82; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,FROG,2026-01-02,62.9863,62.3,0.6863,2026-01-02,62.2938,same_day_stop_loss_red_candle,169,10644.68,-117.04,-0.010995,-1.0091,-8.4603,0.122,0,90.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:62.9800; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=62.4600; filter_ma50=59.5122; filter_avg_value_10=105.50; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,JMIA,2025-12-30,11.6112,11.48,0.1312,2026-01-05,13.8986,hold_4d_close,920,10682.27,2104.45,0.197004,17.44,-0.4663,17.6031,4,95.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:11.6100; slippage_bps=1.0; decision_date=2025-12-29 00:00:00; filter_close=11.6200; filter_ma50=11.3968; filter_avg_value_10=39.70; filter_adr20=6.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,OLMA,2026-01-02,25.0425,24.87,0.1725,2026-01-05,24.8675,stop_loss,426,10668.11,-74.55,-0.006988,-1.0144,-3.4347,3.4637,1,99.0,entry=rsi2_next_open; setup_rsi2=0.83; raw_entry=open:25.0400; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=25.0000; filter_ma50=19.8696; filter_avg_value_10=55.32; filter_adr20=8.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ARWR,2026-01-02,66.3066,66.0,0.3066,2026-01-05,65.9934,stop_loss,161,10675.37,-50.43,-0.004724,-1.0215,-18.5454,6.4845,1,98.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:66.3000; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=66.3900; filter_ma50=52.4775; filter_avg_value_10=110.77; filter_adr20=5.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,SITM,2026-01-02,365.6066,352.42,13.1866,2026-01-05,352.3848,stop_loss,29,10602.59,-383.43,-0.036164,-1.0027,-2.7632,1.3077,1,94.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:365.5700; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=353.1900; filter_ma50=317.6198; filter_avg_value_10=97.08; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,FN,2026-01-02,464.7865,454.17,10.6165,2026-01-05,454.1246,stop_loss,23,10690.09,-245.22,-0.022939,-1.0043,-2.4374,2.5803,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:464.7400; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=455.2800; filter_ma50=449.5932; filter_avg_value_10=220.94; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,VIAV,2026-01-02,18.0518,17.78,0.2718,2026-01-05,17.7782,stop_loss,592,10686.67,-161.96,-0.015155,-1.0065,-2.2877,1.7226,1,90.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:18.0500; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=17.8200; filter_ma50=17.0820; filter_avg_value_10=40.21; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,WVE,2026-01-05,15.7416,15.52,0.2216,2026-01-05,15.5184,same_day_stop_loss_red_candle,680,10704.27,-151.73,-0.014174,-1.007,-5.784,1.1663,0,99.0,entry=rsi2_next_open; setup_rsi2=3.79; raw_entry=open:15.7400; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=15.9500; filter_ma50=11.0478; filter_avg_value_10=45.24; filter_adr20=11.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,COGT,2026-01-05,34.5935,34.08,0.5135,2026-01-05,34.0766,same_day_stop_loss_red_candle,309,10689.38,-159.71,-0.014941,-1.0066,-3.2397,0.2854,0,98.0,entry=rsi2_next_open; setup_rsi2=0.99; raw_entry=open:34.5900; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=34.7400; filter_ma50=31.9364; filter_avg_value_10=88.85; filter_adr20=5.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,VERA,2026-01-05,48.2248,47.94,0.2848,2026-01-05,47.9352,same_day_stop_loss_red_candle,222,10705.91,-64.3,-0.006006,-1.0168,-7.3548,1.3523,0,96.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:48.2200; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=48.6200; filter_ma50=37.3344; filter_avg_value_10=58.66; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,KYMR,2026-01-05,72.5973,72.155,0.4423,2026-01-05,72.1478,same_day_stop_loss_red_candle,147,10671.8,-66.07,-0.006191,-1.0163,-5.0813,2.1091,0,93.0,entry=rsi2_next_open; setup_rsi2=0.34; raw_entry=open:72.5900; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=72.7600; filter_ma50=70.4174; filter_avg_value_10=60.86; filter_adr20=5.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ESTA,2026-01-05,68.6669,68.66,0.0069,2026-01-05,68.6531,same_day_stop_loss_red_candle,156,10712.03,-2.14,-0.0002,-2.0,-713.2055,326.7017,0,93.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:68.6600; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=68.8400; filter_ma50=65.7402; filter_avg_value_10=25.43; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,NRIX,2026-01-05,18.0618,17.86,0.2018,2026-01-05,17.8582,same_day_stop_loss_red_candle,593,10710.65,-120.73,-0.011272,-1.0089,-4.9642,-0.0089,0,92.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:18.0600; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=18.0600; filter_ma50=15.7855; filter_avg_value_10=28.32; filter_adr20=5.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,KSS,2025-12-31,20.1516,20.0505,0.101,2026-01-06,21.89,hold_4d_close,530,10680.33,921.38,0.086269,17.2074,-1.784,19.2871,4,91.0,entry=rsi2_next_open; setup_rsi2=3.48; raw_entry=open:20.1495; slippage_bps=1.0; decision_date=2025-12-30 00:00:00; filter_close=20.1495; filter_ma50=19.2323; filter_avg_value_10=80.94; filter_adr20=4.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,LQDA,2026-01-05,31.3631,30.76,0.6031,2026-01-06,30.7569,stop_loss,341,10694.83,-206.72,-0.019329,-1.0051,-3.4207,1.9678,1,92.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:31.3600; slippage_bps=1.0; decision_date=2026-01-02 00:00:00; filter_close=31.4000; filter_ma50=30.1040; filter_avg_value_10=37.00; filter_adr20=4.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,ABVX,2026-01-06,123.5224,121.02,2.5024,2026-01-06,121.0079,same_day_stop_loss_red_candle,86,10622.92,-216.24,-0.020356,-1.0048,-2.9262,0.4227,0,99.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:123.5100; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=123.2300; filter_ma50=115.9527; filter_avg_value_10=241.64; filter_adr20=6.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,VERA,2026-01-06,46.8547,46.13,0.7247,2026-01-06,46.1254,same_day_stop_loss_red_candle,228,10682.87,-166.28,-0.015565,-1.0064,-1.8693,0.9788,0,95.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:46.8500; slippage_bps=1.0; decision_date=2026-01-05 00:00:00; filter_close=47.0700; filter_ma50=37.6770; filter_avg_value_10=59.95; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_4d_close,IDR,2026-01-02,40.9641,39.47,1.4941,2026-01-08,47.7952,hold_4d_close,260,10650.66,1776.09,0.166759,4.5721,-1.8949,5.5491,4,96.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:40.9600; slippage_bps=1.0; decision_date=2025-12-31 00:00:00; filter_close=40.3000; filter_ma50=37.2720; filter_avg_value_10=38.82; filter_adr20=7.93; rs_bucket=rs90_100
